timestamp_s,util_gpu,util_mem,mem_used_mb,mem_total_mb,power_w,temp_c
1765758052.4689324,94.45574392109528,53.80327294827868,18927.46198203019,24576.0,69.84187444587147,68.3741907776755
1765758052.6689324,89.80554368365387,65.15376415602289,16493.202295104446,24576.0,67.51121687047716,65.96990692795016
1765758052.8689325,91.87920571015349,66.59979198783445,16949.179856270184,24576.0,68.41032909549163,63.51290352758829
1765758053.0689325,93.36809078776548,67.84710549739866,18468.403953588797,24576.0,61.54492250220208,70.08073016724268
1765758053.2689326,95.90696290268524,69.33179202631138,17041.07934045059,24576.0,73.41091729353037,64.26144285769095
1765758053.4689326,100.0,77.12443583593677,18830.241429034646,24576.0,61.281106381496606,72.62523680552043
1765758053.6689327,92.16969010285152,56.17833256834057,17382.99273710764,24576.0,69.74488755709847,65.05104551518299
1765758053.8689327,98.68080183562925,75.72841620379201,15537.2240630668,24576.0,64.66029438248121,67.13664467672173
1765758054.0689328,90.2912560594734,69.43190168368358,17528.48155336077,24576.0,55.56301003411734,70.95156950341303
1765758054.2689328,90.75947599949998,65.0695570603125,19776.941866418892,24576.0,68.32522202406291,66.79259673115827
1765758054.4689329,87.01204472066118,57.0264079960303,18923.37529918742,24576.0,65.31450508166883,64.64001078808612
1765758054.668933,91.76645610055903,65.55378126277272,19130.260907726944,24576.0,61.29838501325139,67.60186675834616
1765758054.868933,99.06981690900567,68.70908459027565,14975.552558175357,24576.0,64.27452129480102,70.85743567943993
1765758055.068933,94.79856547773498,64.85970213872322,17778.44331691066,24576.0,78.82727084816469,68.11018249536568
1765758055.268933,99.76512103405996,62.31453208746574,19169.733434110993,24576.0,61.686055490065435,67.61898630584622
1765758055.468933,92.88527818516596,61.50055352362808,18102.146034546604,24576.0,70.06692914336065,67.79869634598344
1765758055.6689332,99.14598037729385,60.328612480122146,19443.470878649914,24576.0,64.25959020756908,71.88065470399349
1765758055.8689332,92.65640201925521,68.93006731542441,19052.050998759376,24576.0,66.00729149678713,64.36599362779835
1765758056.0689332,98.4254937787314,68.50975959379244,17740.442035199605,24576.0,69.82253134565208,68.98669097791925
1765758056.2689333,100.0,70.8205375348923,19634.32241859825,24576.0,69.75657223860239,75.26034780276775
1765758056.4689333,93.96194338277874,60.42066403296681,20306.822001617445,24576.0,67.12297401197054,68.17095295937924
1765758056.6689334,89.47532635210514,73.08237872056102,19384.729914242147,24576.0,60.048394843519006,70.60104282389744
1765758056.8689334,100.0,79.95435338410489,19243.961667516425,24576.0,66.44444827371244,66.0402408117706
1765758057.0689335,91.39454445935847,65.66055292204597,16939.18947321571,24576.0,66.16185710498173,66.5678291053167
1765758057.2689335,92.61237930049892,71.93489826569116,18627.81596412849,24576.0,62.033646771168904,68.3814782017582
1765758057.4689336,93.63210225655826,57.12913133971567,18775.78597517482,24576.0,59.691449943115714,67.90332524333019
1765758057.6689336,98.53331036379761,79.33185403066052,17207.502395409512,24576.0,71.14042457745553,65.27105993885448
1765758057.8689337,97.63210607925785,68.82568896199811,18016.806119647048,24576.0,59.23918126359287,70.5712156967199
1765758058.0689337,97.49618284868798,72.45139759544689,17617.275331904828,24576.0,68.46088467467145,66.76286539613017
1765758058.2689338,93.7812713512154,66.81684927644979,19943.915009327648,24576.0,61.30178925314562,70.298580375605
1765758058.4689338,94.1041544679087,55.560768101703786,17170.645059364164,24576.0,68.36580600466677,67.89949549609035
1765758058.6689339,98.16699472907592,68.01647992023462,18691.415435731487,24576.0,55.251885828431035,72.27826408281662
1765758058.868934,100.0,65.01327409621227,18374.810628446572,24576.0,69.42356420072387,67.69112016311006
1765758059.068934,89.89329707819869,70.58843534808507,19094.626370345508,24576.0,63.4739814281097,65.63943080883115
1765758059.268934,99.90562294534166,60.02984283160668,18368.761290930317,24576.0,60.26434966264268,71.55702410279915
1765758059.468934,98.76185693264011,46.87875470810566,17323.896822113657,24576.0,74.9524816229005,64.03259457827617
1765758059.668934,97.55438926772707,64.61265596197345,18734.97995459222,24576.0,64.88419236901126,67.0649979945004
1765758059.8689342,92.131990971869,63.03033601049794,20842.49792055159,24576.0,66.10851760437116,67.27655210467603
1765758060.0689342,95.32775497103916,69.42503989614535,19010.014093359616,24576.0,65.84047643967976,71.25777111639457
1765758060.2689342,96.49662520382917,59.882972955948034,19726.236639678835,24576.0,68.86281994443955,69.52834527896286
1765758060.4689343,92.38617786969468,62.756117638971915,16445.071023567725,24576.0,62.37080005758731,68.68986821178302
1765758060.6689343,99.67905376210493,62.81504838554509,20669.140195894386,24576.0,73.07730341090286,72.98815539529846
1765758060.8689344,93.0835263003843,60.623935174578186,19924.474162677907,24576.0,61.032180906689966,68.49882056229198
1765758061.0689344,100.0,68.40514955155665,18295.534743640732,24576.0,62.321718803539895,64.17489883676112
1765758061.2689345,88.98892776427826,63.356329679116115,19306.935715103926,24576.0,66.06051365687571,64.71772947350475
1765758061.4689345,89.48833033974586,62.081053542724035,20576.60686668038,24576.0,75.70053276708882,63.85227565558523
1765758061.6689346,87.40144048527745,60.92994194892408,18356.917720655474,24576.0,62.696778784823074,67.99188392237028
1765758061.8689346,97.83559992400913,63.20906610432975,17072.833528198058,24576.0,67.05373592005904,67.84320380264298
1765758062.0689347,91.36190864443678,74.25701023706793,19452.821147043946,24576.0,62.868072657086955,69.10161672927228
1765758062.2689347,91.6936591837467,63.61191522858437,18134.455179455792,24576.0,61.301825018268055,68.74511868744722
1765758062.4689348,98.62868822122336,61.09240398649135,19067.566449448314,24576.0,66.5023706443847,68.60015396529246
1765758062.6689348,100.0,65.67684879475514,18034.384039466513,24576.0,72.49743714846691,73.12015864388758
1765758062.8689349,91.9607483341395,69.83828005281468,16531.209775936146,24576.0,58.505635048312925,69.03236020559169
1765758063.068935,100.0,65.09982385235149,17841.422583289346,24576.0,66.27502373615428,65.55177223722174
1765758063.268935,97.13604615223169,67.53848311460115,19088.963524943647,24576.0,67.71593873091297,66.62384696893048
1765758063.468935,94.91684060796626,68.84838582449721,17049.980479703634,24576.0,63.97567349120396,66.59437086046425
1765758063.668935,90.17645052962288,69.58651344242101,20457.422664049867,24576.0,63.527437961815956,67.82144881676139
1765758063.868935,89.31783286111784,66.40713672593355,15913.101176862408,24576.0,61.11606918218182,63.67205202078688
1765758064.0689352,95.21383940675507,56.75297343249524,17326.013519180266,24576.0,62.97180164338331,71.24485678626769
1765758064.2689352,95.49268785423679,64.34837653629307,18757.565347487944,24576.0,62.153768014551076,64.30994499593044
1765758064.4689353,92.19076839766382,61.153751783417306,18661.78928888676,24576.0,69.76561682296872,69.50232331721331
1765758064.6689353,90.98847876132302,69.42665242940896,19416.39109859538,24576.0,62.04038881802822,70.63365011211373
1765758064.8689353,89.6854504415971,72.74349441861025,18630.6988654661,24576.0,66.60853546581251,70.12500222449792
1765758065.0689354,96.37946000094844,62.80566565398066,20436.692648208715,24576.0,71.35024751324582,68.60711774415284
1765758065.2689354,97.66003599543184,69.48330042041991,17838.461707789753,24576.0,60.10571403672468,68.22696426846313
1765758065.4689355,97.8393732471934,67.29023924910892,19172.731221648948,24576.0,60.5049823778159,72.96111119071253
1765758065.6689355,97.41678201961716,63.67460123699306,17609.238957297217,24576.0,65.26892138030897,70.36387998785952
1765758065.8689356,92.78245123954704,73.41168640736338,19867.288393059807,24576.0,62.319166343962,64.12602897840618
1765758066.0689356,100.0,62.294344403610324,18184.814863802952,24576.0,69.94380527724891,69.90258192631855
1765758066.2689357,90.92303697991724,60.9427975568672,18059.249181412742,24576.0,68.99203200588389,64.82461741083439
1765758066.4689357,97.23844873350055,59.830013549051465,18424.05786607107,24576.0,66.6393277799658,70.50416128581288
1765758066.6689358,93.35056002925671,71.34530650897793,17306.826787033206,24576.0,71.04280964630277,70.44427081638243
1765758066.8689358,90.48778389260481,60.57752933139513,17967.6183053959,24576.0,63.62346387139926,75.85444307081285
1765758067.0689359,92.37004702904476,60.50124282827653,16457.20146973274,24576.0,65.61627606983369,68.59444268883259
1765758067.268936,97.14512651691196,71.44236390166557,18056.949323649904,24576.0,71.01078605097788,67.55151988699924
1765758067.468936,99.31502417579334,67.12721842430965,18344.593935578876,24576.0,77.19151115177391,67.29196185375608
1765758067.668936,96.25587749354482,64.08009396809119,19231.135218958792,24576.0,63.08933691192179,69.97908916256628
1765758067.868936,83.22297952607587,59.91179090956681,17911.05146337327,24576.0,63.55269965329744,69.72143004017484
1765758068.068936,97.90631651433792,66.4115580820122,16837.176704467845,24576.0,72.97105597942686,69.60237741945551
1765758068.2689362,86.45718349655037,58.653520515376734,18378.871735249395,24576.0,65.52174851781861,71.83380333853168
1765758068.4689362,100.0,66.17200554822723,17690.097809054118,24576.0,57.99769177405983,69.74760459361829
1765758068.6689363,95.83493378551823,65.87840713006146,17296.565482589893,24576.0,67.37132650774302,63.753975436363916
1765758068.8689363,95.5562087772278,64.57591537634718,20572.72781615088,24576.0,65.2079158316193,66.79996585853581
1765758069.0689363,98.98862732659332,66.1380233757939,18136.606695286744,24576.0,65.99320637876684,68.53995064745371
1765758069.2689364,93.83547101293685,68.66376144381749,22005.531432586962,24576.0,69.90722529041471,69.58492334690862
1765758069.4689364,93.93838534971873,54.227542972838584,17986.370086022256,24576.0,62.74429563569397,64.69905444517047
1765758069.6689365,93.44123922695691,58.74724766855827,17122.67565105306,24576.0,62.46576691966358,71.57514375931449
1765758069.8689365,95.485133573505,69.33147414220957,18126.994605898853,24576.0,61.656323931658385,67.06705083102885
1765758070.0689366,95.30301285757504,64.09121811364733,17413.38236112348,24576.0,71.36117807225281,70.97398701758571
1765758070.2689366,95.88392493043504,70.07211265944741,19364.85759148509,24576.0,66.82479783133213,70.76540393847147
1765758070.4689367,81.6501460854166,75.14121379216317,17808.270473057553,24576.0,52.1773096778273,66.26363555761453
1765758070.6689367,94.59112206880175,74.28166717844208,18475.064342156216,24576.0,70.01244470224431,70.20967444277423
1765758070.8689368,88.5771781199998,70.91763319873397,19435.26099277093,24576.0,67.36774498477142,71.74970815971996
1765758071.0689368,100.0,65.6278307611459,18321.512269606155,24576.0,51.15889444619915,68.64841538250397
1765758071.2689369,98.15889709088718,72.10553152676601,18691.417873821767,24576.0,73.41894955905956,70.17872923345003
1765758071.468937,98.70229862399388,61.46610432130561,17721.138049643247,24576.0,74.51918042293659,64.71566278882683
1765758071.668937,96.87110431790052,66.22252996847601,19605.46302609488,24576.0,65.78345846412155,64.6632531660421
1765758071.868937,97.65800224096328,63.521275247398314,20528.772244202104,24576.0,68.48482311856674,69.48770027521532
1765758072.068937,91.37277375126287,62.26282965074913,18201.08955977709,24576.0,63.24762452637595,62.69328015877984
1765758072.268937,98.12805866140826,60.65675351990338,17258.560135879736,24576.0,62.79778905795523,66.33581560904824
1765758072.4689372,98.40675588641405,67.59272297143494,18615.54176006281,24576.0,71.04171194902817,67.9134811105875
1765758072.6689372,95.69637590604466,55.91684992306485,20609.427529601555,24576.0,63.024509621976414,70.21083141912533
1765758072.8689373,98.0755371729599,53.49332793748273,18224.778210526594,24576.0,62.87890487382305,72.34133897291264
1765758073.0689373,99.23492136248568,71.01038515286284,20276.946681082452,24576.0,67.52634837659619,71.15156592367009
1765758073.2689373,95.04054031671525,67.47450481294958,17402.888264212994,24576.0,58.08604493574591,64.36051828798357
1765758073.4689374,90.50119441262217,69.95972673612802,18263.927854171354,24576.0,62.927378393958044,67.19415196725406
1765758073.6689374,98.27852570839877,64.33520922458852,19752.173337621905,24576.0,69.13802307015717,69.48174501809406
1765758073.8689375,100.0,67.86083588820205,18818.280034173356,24576.0,56.114490568468355,66.98075017033358
1765758074.0689375,90.20775010289837,62.11386510867439,17929.99409942695,24576.0,64.33853610884037,69.4824557274433
1765758074.2689376,99.66535988306926,61.9392130657529,20634.923892165007,24576.0,62.90451900147842,65.17693962921796
1765758074.4689376,96.04188351004589,58.374055967651785,18435.65135281817,24576.0,61.101622095762814,65.31358209726469
1765758074.6689377,97.46767681548242,75.71008836235455,18633.663295149494,24576.0,58.74353174966169,76.21316475890931
1765758074.8689377,98.39254388780982,59.32445708051149,18171.419317998207,24576.0,60.21988978300102,66.83949578253197
1765758075.0689378,90.75011954271294,74.39602586637592,17437.78776443647,24576.0,61.41829652129795,67.9324445599423
1765758075.2689378,96.17423609685385,57.829236829913015,18710.882592190796,24576.0,60.77186749900748,71.5439368614082
1765758075.4689379,99.09813475119353,59.64867005539751,20061.32142276699,24576.0,63.59462285452929,68.19971919954618
1765758075.668938,100.0,72.29586291646982,18326.02876000894,24576.0,62.844585565745824,72.3118660360677
1765758075.868938,98.50483444732319,68.48602696055671,20009.874687706655,24576.0,59.72654277407746,75.95250836805927
1765758076.068938,91.27054535094508,67.4854113930385,17415.96158369353,24576.0,66.53371617364553,69.10421884130834
1765758076.268938,95.82733406078931,59.50302357654061,18733.70421707249,24576.0,66.20297283441177,77.41912825635816
1765758076.468938,94.01474736311778,70.77997985769187,19285.857018903796,24576.0,57.898393392141834,67.03111577232526
1765758076.6689382,95.26370272619195,59.90347034029003,19108.22883173308,24576.0,70.03724574767232,61.072074061235625
1765758076.8689382,99.46559165045437,66.83049219127365,18251.704501947916,24576.0,63.935993702497306,69.3391303378821
1765758077.0689383,89.41910071770639,60.73359639726827,16095.022864374601,24576.0,67.77968500061634,70.0237079990575
1765758077.2689383,97.1045329945311,74.24178624952327,18288.907493136394,24576.0,61.34351996725405,64.49693463001131
1765758077.4689384,96.79972846630406,67.40319916732788,19578.786126542527,24576.0,59.64318537730725,64.24129904597557
1765758077.6689384,91.11631868153995,73.02773961918314,19255.017576310758,24576.0,65.08444960230602,65.60466859862541
1765758077.8689384,99.52964897167344,64.10358964160031,18340.405594246833,24576.0,59.977866447796195,63.22077468611194
1765758078.0689385,92.65992420838475,60.78107777009817,20149.469562807626,24576.0,69.89901137066454,68.22320274937091
1765758078.2689385,95.18913570811951,56.878472581532264,17152.649515318022,24576.0,75.53761758898685,66.14137161374592
1765758078.4689386,84.60953212027982,66.53051097116234,18989.68502784157,24576.0,68.6974650669181,73.40067910727439
1765758078.6689386,99.5030880996376,72.12209202920499,20519.80242486441,24576.0,65.0091050646998,71.5462643210112
1765758078.8689387,93.8771478669274,68.20436997199295,20418.871210506808,24576.0,62.92139030021217,67.50845043230689
1765758079.0689387,93.74293844205576,60.78628258667284,20904.24198248979,24576.0,60.81492803128775,67.60910135573663
1765758079.2689388,100.0,62.34435173113443,16949.046078585365,24576.0,63.9171721500071,72.46786366471237
1765758079.4689388,87.24307421684978,62.34802291733108,17974.503090860908,24576.0,60.83440177440177,70.62344227370482
1765758079.6689389,98.50109590318377,64.8458167454023,18667.96091371559,24576.0,61.917745484584266,63.73798838212282
1765758079.868939,99.2508773221853,69.16504409976157,19475.612314876667,24576.0,71.49167263709386,68.78409167901546
1765758080.068939,87.00263595001474,65.84578544913491,17005.13637415285,24576.0,63.1692108165251,69.53276675339336
1765758080.268939,96.06704816468067,69.26632566966276,18836.222927803723,24576.0,68.72874102882498,68.86755699076268
1765758080.468939,93.47382589392585,67.65504550632886,17446.37259915323,24576.0,70.15671966128726,71.07152647455395
1765758080.668939,90.77900753939583,58.96157345160859,18341.59056356534,24576.0,65.72111012548608,66.87234848353943
1765758080.8689392,89.81214752727337,65.57601056415793,16487.85101345272,24576.0,66.886820695496,62.89056906927483
1765758081.0689392,97.92359248860666,59.05057944258876,19247.869482718506,24576.0,65.85281376982614,71.39518753416485
1765758081.2689393,99.72060854264761,65.58910760527094,16105.508349534817,24576.0,60.950219746196055,65.10650289076051
1765758081.4689393,90.48872512334695,67.6190823012169,18951.82319451972,24576.0,63.82753762128436,66.8436337879267
1765758081.6689394,91.19579950961776,60.380220619318024,16923.913050081468,24576.0,68.35301067993286,68.99794863150144
1765758081.8689394,98.32702451416638,57.153681950083,17475.952944103643,24576.0,58.44329656512485,64.00542003186727
1765758082.0689394,100.0,66.28674484255228,19198.130052271623,24576.0,62.520991866042195,67.7161520699471
1765758082.2689395,88.73258394116299,64.3184333883917,18839.63193859592,24576.0,67.05667524715442,64.95469736014054
1765758082.4689395,89.11459740254048,71.96528959316676,16917.162252536684,24576.0,67.80712637698478,66.09709502339281
1765758082.6689396,90.60819005182209,61.125034386279076,15496.147244262813,24576.0,65.22660663603784,65.07435407586458
1765758082.8689396,90.6706504095405,74.78343581212391,18691.206756626376,24576.0,63.334801893615555,64.50288667934532
1765758083.0689397,99.73015499370854,68.94746788681574,18706.373366008218,24576.0,67.07935411787417,70.5698080712824
1765758083.2689397,90.84450672771602,56.03650593668938,16586.963471228293,24576.0,66.43096346456745,70.08860100936869
1765758083.4689398,100.0,61.01660099268424,20654.842970926118,24576.0,65.26599290835135,68.40740638949043
1765758083.6689398,96.9059458698413,65.2084323947305,19527.224600527978,24576.0,65.23037594678696,66.30469976500854
1765758083.8689399,99.18441909231895,64.32130740120473,16614.118531029897,24576.0,66.70765641742365,64.37553740622526
1765758084.06894,97.5923020065339,59.7353306091955,19544.622798056007,24576.0,62.072462297540525,60.44196601087365
1765758084.26894,90.79650035495311,54.19775537915366,16773.240295920263,24576.0,70.0237845583727,66.26329735875638
1765758084.46894,89.31051209021535,63.18488616679969,20377.15818062888,24576.0,71.40837708894688,66.98616496221359
1765758084.66894,98.89978484156087,63.68795899421061,20529.367855035092,24576.0,63.948603370768815,68.92176384413203
1765758084.86894,100.0,68.45400801369956,20633.497423060286,24576.0,53.469079559459175,70.80575899466069
1765758085.0689402,96.80781441435623,66.16597106203261,16887.772226315225,24576.0,59.09557223324631,67.82895979712951
1765758085.2689402,95.05925195153439,58.61424227025904,18015.07174402865,24576.0,68.5847622452195,68.21670361002248
1765758085.4689403,95.45881688646995,69.65356595090265,16862.7635878057,24576.0,60.17630269771326,66.09611978835055
1765758085.6689403,95.96653657745625,61.48795180867765,17245.516396712024,24576.0,67.35325432138785,67.51106120173627
1765758085.8689404,89.4960317452774,70.72840414979896,20985.05738738754,24576.0,58.78521059320132,69.55738696439747
1765758086.0689404,95.3073755563346,62.230581713644796,18617.320298057442,24576.0,67.82876309416446,65.1801175888904
1765758086.2689404,95.06598544900856,61.75114681661394,18148.471845327236,24576.0,65.58772419853015,67.8066857046631
1765758086.4689405,87.73773039919838,64.97859346521288,18217.997694807145,24576.0,65.1197243854452,68.16801900437446
1765758086.6689405,83.95557604410615,69.61134466535553,17411.03643073395,24576.0,63.01976005043579,65.14981935896529
1765758086.8689406,93.9898066923671,66.57802586587331,17767.62934179882,24576.0,66.99276219141417,64.64597990171178
1765758087.0689406,86.62196654002541,57.278385748933715,19090.903786371582,24576.0,59.27734350490401,72.07076974884595
1765758087.2689407,85.36148212380039,70.81312860341758,18068.302967750362,24576.0,66.56865485573817,70.38642387861915
1765758087.4689407,87.89985362760966,61.03048620956852,17971.919262593277,24576.0,63.78726172997179,66.95300570293493
1765758087.6689408,95.8148482743982,56.41248738012817,18213.05359350196,24576.0,73.12050236211171,67.86306740190423
1765758087.8689408,94.83406019471211,54.88091915746865,18568.908361344693,24576.0,54.91983487091669,70.34643443249769
1765758088.0689409,95.34350449998412,72.78686528944975,18232.2359417463,24576.0,65.94595671735189,64.98292950687278
1765758088.268941,100.0,74.102583754286,17827.717363747313,24576.0,61.51820209546411,67.88658722773326
1765758088.468941,97.17099044487682,61.76991419753279,17911.082821091946,24576.0,67.47146784040767,70.52386133419603
1765758088.668941,100.0,63.279219855600275,19004.961475910826,24576.0,69.66704863201505,65.51914071164799
1765758088.868941,95.80648985086266,64.69191615068137,18018.828426064596,24576.0,58.04179006133255,68.66145362042393
1765758089.068941,99.43404714250268,57.500696776156744,18182.62095298339,24576.0,71.97222037343774,62.1516091533173
1765758089.2689412,100.0,65.80605883640094,17606.816111174223,24576.0,62.751495454165756,68.20419309739746
1765758089.4689412,100.0,68.30324771199513,18328.407309124443,24576.0,63.759601756874424,67.61468931659141
1765758089.6689413,94.11241352866365,62.48025539415976,19090.613016592444,24576.0,61.41655373830792,73.69735383197488
1765758089.8689413,90.04158869160824,66.4370694884814,16196.986592286714,24576.0,53.592130465548536,68.6781476163657
1765758090.0689414,95.25263889348575,62.53008149677044,18677.751251775666,24576.0,62.40704230512401,66.60984027998923
1765758090.2689414,100.0,71.09789267268351,19225.926884290286,24576.0,58.58287171448303,69.60315456666547
1765758090.4689415,100.0,59.52035495491069,18470.094099662532,24576.0,56.61816381065955,68.6718087106764
1765758090.6689415,95.5388256823447,62.20714735536934,17672.592804546897,24576.0,70.6063753493153,65.13080173486271
1765758090.8689415,96.55249595565446,73.55026578084293,19619.99071029286,24576.0,70.4019434674781,68.04847200119615
1765758091.0689416,100.0,66.0985361755492,19641.505150094323,24576.0,66.42560846094639,73.8343409372767
1765758091.2689416,95.73895643652219,79.41354297231386,17325.496280422005,24576.0,60.11565565376255,69.32061064733206
1765758091.4689417,97.80362233538165,69.43604798859735,19002.752162104232,24576.0,70.56483381077061,63.52219683668555
1765758091.6689417,98.8473190305106,71.96953063164099,18720.570811015605,24576.0,65.39765171036161,67.30528272767368
1765758091.8689418,94.08815487239758,68.89198004406327,15908.5919749952,24576.0,63.6359687611885,69.19412238906746
1765758092.0689418,91.47778193681681,60.481283145906346,18849.923736696626,24576.0,60.79229653322265,67.75652468355034
1765758092.2689419,100.0,70.61464202677668,16704.383141706872,24576.0,65.49258718823671,72.35193201803783
1765758092.468942,92.58229593146568,59.068293191383944,18469.688013845513,24576.0,63.76897492961216,66.79543310665504
1765758092.668942,90.59138925795428,55.18764172417305,16604.294091855714,24576.0,63.16026900663803,72.98403082686269
1765758092.868942,93.93614993658353,67.34192148837346,19076.064833732395,24576.0,63.17328103361257,66.21980765626638
1765758093.068942,95.65856233679499,70.98365608804924,21348.464908759106,24576.0,68.12545710133881,68.09009092176632
1765758093.268942,96.21618239068901,72.42589624658427,17652.824651654984,24576.0,67.66129896875265,71.63378282802992
1765758093.4689422,93.65216035839946,67.48397773869443,17263.650690285176,24576.0,71.60877544310573,63.29881882987775
1765758093.6689422,97.07725826153049,64.58605196832538,16444.22918630277,24576.0,63.44394615210214,65.41998098615919
1765758093.8689423,100.0,64.18742343149299,17156.91127826929,24576.0,58.81446625993707,69.7991054952447
1765758094.0689423,93.63193762509026,68.18443247078667,19714.683275266554,24576.0,65.71632913862389,72.55656083597972
1765758094.2689424,95.180006887058,71.01495202387503,18486.219744140322,24576.0,56.71282980831061,66.07786262843483
1765758094.4689424,100.0,65.16323656689404,16299.987544147627,24576.0,60.331489114181906,69.7655574891923
1765758094.6689425,90.82630372471125,68.81494909031647,18128.215806271062,24576.0,70.0812277701805,64.61447055192777
1765758094.8689425,90.04605700077111,71.94531601400402,17951.340700811776,24576.0,72.97290963426964,69.69548817638534
1765758095.0689425,92.11528669065919,72.20676126189856,19173.221146981334,24576.0,67.28670048551123,72.7943283292393
1765758095.2689426,94.53588055278213,71.9989544646818,17814.73662555118,24576.0,65.76075540465216,67.18085539180004
1765758095.4689426,98.7267662938074,70.0189951073538,18917.408736906076,24576.0,63.31266075135094,66.68026572559552
1765758095.6689427,88.1975743575116,75.39260891578219,18297.917729467343,24576.0,65.48395508391853,71.95968760417686
1765758095.8689427,92.20292964096714,59.73623644365118,16336.033632830031,24576.0,65.12901068595828,70.15624453008735
1765758096.0689428,90.36332726347544,75.07730891818994,17137.970233971984,24576.0,66.48489705959194,71.05104587947886
1765758096.2689428,88.39072584936858,65.4653125987452,20043.5701910991,24576.0,60.96234384075385,71.6020245113243
1765758096.4689429,89.64094304832066,55.75709288099152,18871.173271697524,24576.0,65.91859374182592,67.77346569791925
1765758096.668943,98.10983732170686,65.75552697371269,18660.84924755504,24576.0,57.95339193963821,71.05944067214455
1765758096.868943,95.41831973136327,66.93448811989455,18405.010939918953,24576.0,56.96534945559517,73.49439593921932
1765758097.068943,95.65256056161769,57.094870772908614,16409.505476496444,24576.0,70.52321497961188,66.96505805235817
1765758097.268943,97.56515045265093,65.17861423305804,18091.1997820146,24576.0,79.86357077924094,70.74384701171373
1765758097.468943,96.820221141832,51.88831083490135,18959.286884832425,24576.0,65.88235379710466,66.81837526882357
1765758097.6689432,96.78377096622158,75.20048674395296,19338.616893282862,24576.0,65.1821429122696,72.41894463776585
1765758097.8689432,100.0,63.44571298546058,19724.657641452457,24576.0,71.7187417623492,69.7656103724339
1765758098.0689433,97.79311624574751,64.97174468214205,18914.518368433688,24576.0,58.2903433967552,64.21718463210796
1765758098.2689433,83.64150272307343,70.74302509203989,19171.870255807462,24576.0,57.10224574001455,68.64710854962718
1765758098.4689434,97.37363916142108,65.06686614561725,17754.18596764193,24576.0,68.55783446846796,66.50530241582288
1765758098.6689434,99.0390659860491,57.45630129046621,20196.497064757586,24576.0,72.04584981343325,70.56155096549804
1765758098.8689435,97.07251683668628,53.41783380290505,17258.589723908222,24576.0,67.90101098868715,67.57059662453237
1765758099.0689435,92.49361478124209,68.97051180387376,18868.896121105216,24576.0,63.98161504365747,67.73177355981487
1765758099.2689435,90.69840691120352,69.79338748404662,18138.634979664792,24576.0,73.84012394291841,70.02462350387106
1765758099.4689436,95.1883645216237,62.400044507105385,20015.83249815328,24576.0,62.40432228611223,66.68501184404013
1765758099.6689436,97.83390567922218,52.98166678838618,18293.129107403973,24576.0,64.31222357142421,59.92552444960486
1765758099.8689437,98.6326192784533,66.95636526081701,19373.245150828214,24576.0,62.71535952767924,66.44410542580938
